stop_name,stop_lat,stop_lon,wheelchair_accessible,bikes_allowed,is_express,stop_id
Exposition/Enfield SE Corner,30.290414,-97.772089,1,1,False,1985
732 Slaughter/E Slaughter To Brandt,30.160354,-97.776979,1,1,False,6325
4408 Eskew/Copano,30.209422,-97.848776,1,1,False,3188
Metric/Lamplight Village,30.4105,-97.69554,1,1,False,4833
201 Dean Keeton/University,30.289534,-97.739302,1,1,False,3512
6200 Lamar/Denson,30.330984,-97.723288,1,1,False,476
Oltorf Station (SB),30.238013,-97.754383,1,1,True,4046
Georgian/Red Oak,30.349494,-97.702006,1,1,False,1282
833 Braker/Joseph Clayton,30.376193,-97.674267,1,1,False,3083
2525 Enfield/Norwalk,30.289983,-97.7712,1,1,False,1440
Woodrow/Dwyce,30.340171,-97.726594,1,1,False,1072
1412 Montopolis/Marigold,30.229409,-97.700695,1,1,False,3310
Brentwood Station (NB),30.326325,-97.725966,1,1,False,5862
West 38th Station (NB),30.304699,-97.741778,1,1,True,5351
841 Rundberg/Middle Fiskville,30.357206,-97.686372,1,1,False,6416
Copano/Clarno,30.211939,-97.84982,1,1,False,4441
William Cannon/Rockridge,30.184074,-97.754703,1,1,False,4352
1031 Braker/Bluff Bend,30.374972,-97.671833,1,1,False,6433
4415 Blue Meadow/Deep,30.17944,-97.758205,1,1,False,5121
12550 Research/Oak Knoll,30.43024,-97.76044,1,1,False,3813
Metric/Running Bird,30.411624,-97.69161,1,1,False,4795
1909 Rosewood/Chicon,30.269696,-97.718601,1,1,False,663
Riverside/Metro Center,30.216684,-97.689637,1,1,False,5434
7203 West Gate/Bryonhall,30.204834,-97.816514,1,1,False,2679
Village Square SB (Pleasant Valley/Village Square),30.188889,-97.745545,1,1,True,1213
Georgian/Walnut,30.351297,-97.700509,1,1,False,1283
8th Street SB (San Jacinto/8th),30.268964,-97.739881,1,1,True,6501
7115 Woodrow/Piedmont,30.342849,-97.724984,1,1,False,1074
9701 Anderson Mill/US 183,30.447933,-97.793006,1,1,False,5515
Montopolis/Caddie,30.22735,-97.702007,1,1,False,5191
307 Dean Keeton/San Jacinto,30.289202,-97.734866,1,1,False,2004
1111 Braker/Tom Adams,30.373772,-97.669335,1,1,False,5123
1120 Braker/January,30.37371,-97.66846,1,1,False,5324
Brentwood Station (SB),30.32686,-97.725902,1,1,False,5861
6905 West Gate/William Cannon,30.206976,-97.815418,1,1,False,2680
12525 Metric/Parmer,30.413731,-97.690113,1,1,False,4797
Latta/Islander,30.215679,-97.849077,1,1,False,4442
1003 Rundberg/North Plaza,30.355815,-97.684246,1,1,False,6417
ACC Eastview NB (Webberville/Govalle),30.268094,-97.707357,1,1,True,6489
2207 Enfield/Kent,30.28741,-97.76683,1,1,False,4158
Woodrow/Pasadena,30.344977,-97.72521,1,1,False,1075
6201 Lamar/Denson,30.330183,-97.723541,1,1,False,617
Grove/Riverside,30.228217,-97.707046,1,1,False,2280
Blue Meadow/Granger,30.178217,-97.755781,1,1,False,5159
University Hills NB (Manor/Northeast),30.308569,-97.67035,1,1,True,1599
6303 Stassney/TX Dot Way NB,30.202497,-97.719435,1,1,False,6468
Rosedale Station (NB),30.308217,-97.741034,1,1,True,4830
Research/Technology,30.43266,-97.76536,1,1,False,4690
Georgian/Little Walnut,30.353431,-97.698728,1,1,False,1284
West Gate/Berkeley SE Corner,30.208626,-97.814361,1,1,False,2360
12623 Metric/Scofield,30.414986,-97.688459,1,1,False,4796
2300 William Cannon/Stoneleigh,30.186637,-97.759034,1,1,False,4350
620 Radam/James Casey,30.225294,-97.773151,1,1,False,5655
1814 Montopolis/Kasper,30.225821,-97.702985,1,1,False,3311
Meadow Lake/Blue Meadow,30.178206,-97.754762,1,1,False,5136
Cesar Chavez NB (Pleasant Valley/Cesar Chavez),30.253159,-97.712655,1,1,False,6515
Brush Square SB (San Jacinto/5th),30.266258,-97.740904,1,1,True,6502
2215 Rosewood/Chestnut,30.27025,-97.71522,1,1,False,3932
Woodrow/Morrow,30.34743,-97.723761,1,1,False,1076
West Gate/Aldford SE Corner,30.210706,-97.814332,1,1,False,2361
9422 Anderson Mill/US 183,30.449417,-97.787707,1,1,False,5672
3712 Montopolis/Burleson,30.205063,-97.716751,1,1,False,5833
Seaholm Station (NB),30.265454,-97.752098,1,1,False,5498
6805 Meadow Lake/Bucks Run,30.179042,-97.753083,1,1,False,2482
Braker/Wedgewood,30.375894,-97.673184,1,1,False,5325
Research/Mc Neil,30.434391,-97.768725,1,1,False,5671
189 Springdale/Cesar Chavez,30.252336,-97.703929,1,1,False,6414
1708 Slaughter/Orchard Ridge,30.152644,-97.768626,1,1,False,6328
1207 Rundberg/Teasdale,30.353725,-97.681067,1,1,False,4721
1801 Enfield/Hartford,30.284786,-97.762233,1,1,False,1444
6541 Lamar/Brentwood,30.333864,-97.7212,1,1,False,618
St Edwards Station (SB),30.228933,-97.760817,1,1,True,5870
Grove/Fairway,30.230394,-97.70616,1,1,False,5043
Convict Hill/Brush Country,30.217449,-97.846951,1,1,False,3193
West Gate/Cornish SE Corner,30.212936,-97.814835,1,1,False,2362
East Dean Keaton NB (Dean Keeton/Robert Dedman),30.287924,-97.728763,1,1,False,2006
Georgian/Home Place,30.356009,-97.696169,1,1,False,1285
7717 Woodrow/Princeton,30.34989,-97.72302,1,1,False,1077
6601 Meadow Lake/William Cannon,30.180708,-97.750278,1,1,False,2483
Onion Creek SB (William Cannon/Pleasant Valley),30.17902,-97.746313,1,1,True,6509
Springdale Center NB (Manor/Susquehanna),30.312849,-97.665031,1,1,True,1601
1912 William Cannon/Elm Creek (Apt),30.18828,-97.764296,1,1,False,5757
4800 Convict Hill/Brush Country,30.217489,-97.849946,1,1,False,5491
3120 Montopolis/Ben White,30.210443,-97.71331,1,1,False,5835
700 Braker/Pollyanna,30.377449,-97.677411,1,1,False,4554
12801 McCallen/Parmer,30.405922,-97.663623,1,1,False,4672
5201 William Cannon/Pleasant Valley,30.179893,-97.747991,1,1,False,5398
Crestview Station (NB),30.336889,-97.719305,1,1,False,5860
6101 West Gate/Berkett,30.216251,-97.812864,1,1,False,2363
13207 Metric/Staton,30.421335,-97.683113,1,1,False,5520
4922 Convict Hill/Flaming Oak,30.217987,-97.852494,1,1,False,4444
1603 Enfield/West Lynn,30.282771,-97.758105,1,1,False,1446
Oak Springs NB (Airport/Oak Springs),30.27388,-97.697907,1,1,True,3262
9013 Georgian/Fawnridge,30.358122,-97.694809,1,1,False,1286
200 Braker/Oakwood,30.378569,-97.679983,1,1,False,4553
701 Dean Keeton/San Jacinto,30.289093,-97.73154,1,1,False,2005
1101 Grove (ACC Riverside),30.235008,-97.704179,1,1,False,953
1700 William Cannon/Bluff Springs,30.189202,-97.767485,1,1,False,4345
6306 RIVERSIDE/MONTOPOLIS,30.225204,-97.703776,1,1,False,950
2399 ROSEWOOD/HARGRAVE,30.271107,-97.710539,1,1,False,665
1403 Rundberg/Marlborough,30.351563,-97.677494,1,1,False,3134
Convict Hill/Woodcreek,30.219087,-97.854773,1,1,False,4447
Leander Station,30.586401,-97.855735,1,1,False,5542
Sunshine Station (NB),30.316419,-97.735728,1,1,True,1058
5907 West Gate/Coatbridge,30.217388,-97.809397,1,1,False,2364
11819 Shropshire/Rotherham,30.378569,-97.659881,1,1,False,3087
5783 William Cannon/Onion Creek Soccer Field EB,30.17546,-97.743505,1,1,False,6481
13501 Metric/Chasewood,30.424288,-97.679467,1,1,False,4822
Rundberg/Cameron,30.349892,-97.676412,1,1,False,3135
2821 Montopolis/Oltorf,30.215817,-97.70926,1,1,False,4310
5402 Convict Hill/Beckett,30.220755,-97.858202,1,1,False,5055
314 Braker/Hornsby,30.380223,-97.683325,1,1,False,4551
Republic Square Station (NB),30.266218,-97.746056,1,1,False,5868
2421 Rosewood/Bedford,30.272209,-97.70819,1,1,False,5392
13175 Pond Springs/Turtle Rock,30.444876,-97.777674,1,1,False,5649
Shropshire/Tobler,30.380906,-97.661208,1,1,False,3088
13701 McCallen/Center Ridge,30.417607,-97.661907,1,1,False,4671
819 Pleasant Valley/Lyons,30.263548,-97.708226,1,1,False,1372
9100 Cameron/Rundberg,30.347161,-97.677226,1,1,False,3136
Delco Center NB (Pecan Brook/Springdale),30.317671,-97.659431,1,1,True,1603
Braker/Lamar NE Corner,30.381776,-97.685877,1,1,False,3895
13621 Metric/Howard,30.42627,-97.676859,1,1,False,5521
7545 Lamar/Morrow,30.34385,-97.71492,1,1,False,622
5616 Convict Hill/Wagon Train,30.222453,-97.861693,1,1,False,3196
Research/Northcrest,30.343392,-97.705027,1,1,False,5647
2421 Grove/Montopolis,30.220579,-97.707057,1,1,False,2279
851 Pleasant Valley/Webberville,30.265299,-97.708781,1,1,False,1373
1512 Howard/Metric,30.426226,-97.675829,1,1,False,5659
Braker/Lamar NW Corner,30.382691,-97.687669,1,1,False,4964
South Congress Station Bay K,30.222718,-97.766459,1,1,True,5553
13050 Pond Springs/Hunters Chase,30.441581,-97.773724,1,1,False,5650
Thompkins/Tuffit,30.384103,-97.66232,1,1,False,3089
Rosewood/Webberville,30.272357,-97.705144,1,1,False,666
7200 Salt Springs/Orange Blossom EB,30.167139,-97.740724,1,1,False,4357
Cherrywood NB (Manor/Chestnut),30.284437,-97.717846,1,1,False,1578
Cameron/Cross Park,30.343606,-97.678835,1,1,False,4557
2551 Heatherwilde/Wild Senna,30.422415,-97.658839,1,1,False,5770
LBJ High School NB (Pecan Brook/Rio),30.314586,-97.656099,1,1,True,3655
Austin History Center Station (NB),30.27042,-97.74444,1,1,False,2606
Red River/Dean Keeton,30.28758,-97.72652,1,1,False,4144
1100 Braker/Plains,30.384098,-97.690954,1,1,False,5014
Nelms/Bluff Springs,30.192738,-97.765327,1,1,False,553
Convict Hill/John Blocker,30.223818,-97.864469,1,1,False,3197
Thompkins/Peggotty,30.387545,-97.660983,1,1,False,3090
Tech Ridge Bay B,30.41844,-97.668279,1,1,False,5274
2749 Govalle/Webberville,30.267443,-97.706568,1,1,False,5150
Salt Springs/Tara,30.163611,-97.742899,1,1,False,3901
9514 Anderson Mill/US 183,30.449535,-97.788219,1,1,False,5673
Braker/Austin Park,30.385465,-97.694205,1,1,False,4965
812 Guadalupe/8th,30.271503,-97.745478,1,1,False,5950
2709 Manor/Walnut,30.285091,-97.71357,1,1,False,1580
8630 Vertex/Charles Merle,30.156566,-97.752831,1,1,False,6338
1101 Howard/Center Line,30.42281,-97.668272,1,1,False,5345
2807 Oak Springs/Webberville,30.272787,-97.702321,1,1,False,667
St Elmo Station (SB),30.216701,-97.768024,1,1,True,6356
Chicon/11th,30.266178,-97.720553,1,1,False,2028
Salt Springs at Roseborough Dr,30.161512,-97.744196,1,1,False,6522
3107 Red River/32nd,30.290665,-97.727112,1,1,False,2493
12215 Thompkins/Yager,30.389819,-97.65961,1,1,False,3091
Easton Park SB (McKinney Falls/William Cannon),30.16283,-97.726298,1,1,True,6441
North Loop Station (NB),30.326284,-97.739566,1,1,True,817
6317 Convict Hill/Escarpment,30.226028,-97.868956,1,1,False,6391
800 Cesar Chavez/West,30.265741,-97.752406,1,1,True,716
9700 Anderson Mill/US 183,30.448048,-97.79324,1,1,False,4952
Braker/Swearingen,30.387659,-97.69841,1,1,False,3010
12th/Branch,30.271886,-97.731306,1,1,False,1113
3201 Govalle/Tillery,30.265835,-97.701948,1,1,False,5130
Austin History Center Station (SB),30.271057,-97.745655,1,1,False,2611
Alexander Station NB (Manor/Alexander),30.285647,-97.709889,1,1,False,1582
1476 Rutherford/Cameron,30.33794,-97.68431,1,1,False,2439
3409 Red River/Harris,30.293112,-97.725448,1,1,False,4147
Research Blvd/Barrington,30.432985,-97.768027,1,1,False,3829
St Johns/IH 35 (Midblock),30.332158,-97.702924,1,1,False,5104
Hyde Park Station (NB),30.304422,-97.736957,1,1,True,606
3201 Oak Springs/Airport,30.273484,-97.698127,1,1,False,668
1612 Braker/Bittern Hollow,30.389344,-97.701332,1,1,False,3011
Purple Sage NB (Crystalbrook/Purple Sage),30.308,-97.652679,1,1,True,1608
8022 Thaxton/Running Water,30.157548,-97.742243,1,1,False,5700
1107 Mearns Meadow/Quail,30.369909,-97.700949,1,1,False,6256
801 St Johns/Bennett,30.33112,-97.7006,1,1,False,4713
Allandale Station (NB),30.3342,-97.7398,1,1,True,822
3601 Govalle/Gunter,30.264616,-97.698463,1,1,False,1377
501 Wells Branch/Heatherwilde,30.433412,-97.653076,1,1,False,5769
12th/Navasota,30.272434,-97.727844,1,1,False,1114
314 Chicon/4th,30.259509,-97.723601,1,1,False,2032
Airport Blvd NB (Manor/Airport),30.286327,-97.705715,1,1,False,5616
Republic Square Station (SB),30.267751,-97.746857,1,1,False,5867
3805 Red River/38th Half,30.296366,-97.723097,1,1,False,1784
8071 Lamar/Research,30.348283,-97.711558,1,1,False,623
11807 Millwright/Missel Thrush,30.447549,-97.803914,1,1,False,4953
311 Martin Luther King/San Jacinto,30.280007,-97.736338,1,1,False,2522
Govalle/Springdale,30.264033,-97.696785,1,1,False,5465
1112 Rutherford/Furness,30.34058,-97.689935,1,1,False,5447
206 Chicon/2nd,30.258414,-97.724115,1,1,False,2033
1300 Mearns Meadow/Parkfield,30.371772,-97.702801,1,1,False,6250
6959 Convict Hill/290,30.230043,-97.87863,1,1,False,6392
3513 Oak Springs/Gunter,30.27375,-97.694929,1,1,False,3722
3219 Manor/Tillery,30.286817,-97.702734,1,1,False,5617
102 Chicon/Cesar Chavez,30.257258,-97.724661,1,1,False,6330
8208 Alum Rock/Broad Brook,30.154079,-97.736716,1,1,False,5798
12574 Research/Jollyville,30.429237,-97.760501,1,1,False,3830
Stassney SB Rapid,30.204553,-97.775064,1,1,True,546
1900 Braker/Metric,30.391553,-97.706104,1,1,False,3012
1321 12th/Angelina,30.272878,-97.725052,1,1,False,4173
M L King/Trinity (Midblock),30.279262,-97.733535,1,1,False,2768
961 Springdale/Govalle,30.264596,-97.696074,1,1,False,4534
Canyon Ridge/Yager,30.398734,-97.668725,1,1,False,5336
3504 Manor/Greenwood,30.288022,-97.700453,1,1,False,6289
12103 Millwright/Old Stage Trail,30.452086,-97.802828,1,1,False,4954
8223 Lamar/Powell/NB,30.350957,-97.708703,1,1,False,6451
Little Texas Station (SB),30.202521,-97.775659,1,1,True,5871
1017 Camino La Costa/La Posada,30.32551,-97.70152,1,1,False,3496
651 Martin Luther King Jr/Red River,30.278688,-97.731471,1,1,False,5624
10001 Mountain Quail/Oak Hollow,30.375732,-97.705971,1,1,False,6253
6501 Alum Rock/Fall Meadow,30.155447,-97.74224,1,1,False,5701
2100 Braker/Metric,30.39276,-97.70884,1,1,False,4967
1114 Wells Branch/Drusillas,30.438694,-97.65949,1,1,False,5766
1017 Springdale/Goodwin,30.267244,-97.694388,1,1,False,1379
3607 Manor/Pershing,30.289421,-97.697681,1,1,False,4524
Justin Station (NB),30.345183,-97.73755,1,1,True,826
12221 Millwright/Wendts Way,30.455338,-97.80375,1,1,False,4955
Barton Springs Station (SB),30.26007,-97.758952,1,1,True,4070
Triangle Station (NB),30.314796,-97.732266,1,1,True,610
12501 Tech Ridge/Canyon Ridge,30.398589,-97.662869,1,1,False,5330
1101 Camino La Costa/La Posada,30.324081,-97.698549,1,1,False,2432
8415 Lamar/Thurmond,30.353121,-97.70573,1,1,False,624
1700 Holly/Chalmers,30.25422,-97.728132,1,1,False,2039
Johnny Morris NB (Loyola/Johnny Morris),30.299874,-97.647843,1,1,True,4614
1255 Martin Luther King/IH 35,30.278682,-97.72723,1,1,False,4183
Morris Williams Golf Course,30.290077,-97.694633,1,1,False,1588
10621 Lake Creek/Millwright,30.457116,-97.803597,1,1,False,4956
12601 Tech Ridge/Parmer,30.399775,-97.65916,1,1,False,5331
2236 Braker/Kramer,30.391761,-97.713127,1,1,False,4968
1703 12th/Leona,30.273472,-97.721367,1,1,False,2856
Leander Station Bay D,30.586407,-97.855296,1,1,False,5387
9507 Mountain Quail/Rutland,30.371326,-97.709486,1,1,False,6254
Camino La Costa/Atkinson,30.324264,-97.695355,1,1,False,2433
1053 Springdale/Prock,30.27106,-97.69193,1,1,False,1381
1509 Martin Luther King/Comal,30.279074,-97.724701,1,1,False,870
1819 12th/Chicon,30.273695,-97.720001,1,1,False,1118
1426 Wells Branch/FM 1825,30.441366,-97.665433,1,1,False,5764
800 Cesar Chavez/West,30.265741,-97.752406,1,1,False,716
604 Barton Springs/1st,30.258711,-97.750773,1,1,False,1718
Fairfield Station (NB),30.355674,-97.702242,1,1,False,6348
1600 Holly/Comal,30.254921,-97.730153,1,1,False,2040
6822 Cameron/Camino La Costa,30.323777,-97.693885,1,1,False,6431
Lamar Square Station (SB),30.254493,-97.762566,1,1,True,2324
10505 Lake Creek/Hickory Stick,30.458877,-97.799056,1,1,False,4957
8745 Lamar/Deen,30.356405,-97.70124,1,1,False,627
Pleasant Hill Station (SB),30.1924,-97.779234,1,1,True,5872
Northcross Station (NB),30.353858,-97.732081,1,1,True,829
910 Barton Springs/Bouldin,30.259787,-97.753879,1,1,False,2155
1813 Martin Luther King/Chicon,30.279695,-97.721372,1,1,False,872
1400 Holly/Navasota,30.255619,-97.732075,1,1,False,2041
Colony Park NB (Loyola/Cielo Vista),30.297576,-97.641351,1,1,True,2416
4601 Manor/Lovell,30.292793,-97.689207,1,1,False,1589
1107 Springdale/Ledesma,30.274299,-97.689894,1,1,False,1382
2401 12th/Pleasant Valley,30.274488,-97.714983,1,1,False,5747
North Loop East Rapid Station (NB),30.321317,-97.729114,1,1,True,612
8911 Lamar/Carpenter,30.358138,-97.699627,1,1,False,628
10409 Lake Creek/Mellow Meadows,30.46064,-97.79704,1,1,False,3818
467 38th/Guadalupe,30.302273,-97.73745,1,1,False,6276
11700 Research/Duval,30.41999,-97.747572,1,1,False,3831
2601 12th/Cedar,30.274815,-97.712846,1,1,False,1121
10701 Burnet/Braker Stadium Rapid (NB),30.391796,-97.721477,1,1,False,4761
9037 Lamar/Cooper,30.360265,-97.698477,1,1,False,3075
6116 Cameron/Glencrest,30.319537,-97.697311,1,1,False,5782
1518 Barton Springs/Lamar,30.261152,-97.758921,1,1,False,4630
B R Reynolds/Lamar,30.267402,-97.756576,1,1,False,717
1161 Springdale/Webberville,30.277096,-97.688064,1,1,False,1383
101 38th/Speedway,30.300391,-97.733404,1,1,False,6278
51st/Manor NB (Manor/51st),30.298344,-97.68687,1,1,False,6495
1800 Wells Branch/Wells Port,30.43565,-97.675662,1,1,False,5976
10135 Lake Creek/US 183,30.462312,-97.791684,1,1,False,4654
9120 Northgate/Rundberg,30.371705,-97.715859,1,1,False,3155
2863 12th/Alexander,30.275533,-97.708349,1,1,False,1123
1612 Barton Springs/Kinney,30.262302,-97.76182,1,1,False,2160
11590 Research/Thunder Creek,30.41492,-97.746612,1,1,False,3832
Rundberg Station (NB),30.362617,-97.697133,1,1,False,2821
Brentwood Station (NB),30.326325,-97.725966,1,1,True,5862
2525 Kramer/Burnet,30.394612,-97.719265,1,1,False,5791
Oltorf West Station (SB),30.248028,-97.771756,1,1,True,2328
Ohlen Station (NB),30.363467,-97.728784,1,1,True,4570
13201 McCallen/Parmer,30.411847,-97.663686,1,1,False,5332
Briarcliff/Nassau,30.316544,-97.697807,1,1,False,2393
1900 Wells Branch/Alex,30.434837,-97.679157,1,1,False,4818
416 38th/Duval,30.298511,-97.729686,1,1,False,6280
1806 Barton Springs/Azie Morton,30.264094,-97.763929,1,1,False,2202
Lake Creek/Hymeadow,30.463646,-97.789238,1,1,False,5785
Manor/Pecan Springs,30.301198,-97.684791,1,1,False,1592
58 Waller/Holly,30.256066,-97.734469,1,1,False,5427
1207 Springdale/12th,30.279924,-97.686346,1,1,False,1384
9717 Lamar/Rutland,30.366232,-97.695082,1,1,False,4541
1729 Colony Creek/Northgate,30.369189,-97.715046,1,1,False,4729
1719 Aldrich/Mueller,30.297877,-97.707818,1,1,False,5669
12th/Oak Grove,30.276207,-97.70414,1,1,False,4200
2833 Martin Luther King Jr/Alexander,30.281548,-97.709813,1,1,False,5802
1503 Briarcliff/Belfast,30.314906,-97.694362,1,1,False,2394
9813 Lamar/Longspur,30.368162,-97.693983,1,1,False,5517
9030 Galewood/Colony Creek,30.36748,-97.71512,1,1,False,4730
2112 Wells Branch/Surrender,30.436623,-97.683609,1,1,False,4816
220 Lamar/Toomey,30.2631,-97.757876,1,1,False,2322
Bluebonnet Station (SB),30.246766,-97.777874,1,1,True,5879
Springdale/Leslie,30.282374,-97.684815,1,1,False,1385
Barton Springs (Zilker Park),30.266126,-97.768413,1,1,False,4079
Health Center WB,30.252636,-97.733165,1,1,False,1957
Manor at Rogge NB (Manor/Rogge),30.30476,-97.68108,1,1,False,1594
10007 Lake Creek/Pecan Park,30.467978,-97.787873,1,1,False,4655
8910 Galewood/Payton Gin,30.366009,-97.716055,1,1,False,4732
814 38th Half/Red River,30.296361,-97.723433,1,1,False,6282
1701 Briarcliff/Berkman (Midblock),30.313904,-97.692283,1,1,False,5707
3245 12th/Airport,30.276731,-97.700547,1,1,False,1126
Crossroads Station (NB),30.370976,-97.726817,1,1,True,4572
11100 Research/Balcones Woods,30.406858,-97.745727,1,1,False,3833
Slaughter Station (SB),30.169621,-97.787869,1,1,True,6361
5819 Manor/Sweeney,30.30631,-97.680068,1,1,False,1595
2300 Wells Branch/Merrilltown,30.439293,-97.68557,1,1,False,4814
4804 Mueller/Philomena,30.301239,-97.70562,1,1,False,6332
Masterson Station (NB),30.372083,-97.691817,1,1,False,4543
2220 Barton Springs (Zilker),30.26825,-97.772634,1,1,False,2206
1819 Springdale/Martin Luther King,30.28557,-97.68273,1,1,False,1387
Manor/Wheless,30.307813,-97.6778,1,1,False,4805
3403 12th/Greenwood,30.277301,-97.697085,1,1,False,1127
Barton Springs Station (SB),30.26007,-97.758952,1,1,False,4070
4311 Springdale/Martin Luther King,30.286366,-97.682192,1,1,False,4742
1624 Ohlen/Payton Gin,30.36371,-97.71609,1,1,False,3033
1941 Gaston Place/Wellington,30.312416,-97.688646,1,1,False,2396
Lamar/Applegate,30.374486,-97.690432,1,1,False,4545
1509 Barbara Jordan/Mueller,30.303868,-97.703474,1,1,False,6409
Wells Branch/Double File,30.441831,-97.690286,1,1,False,5929
Crestview Station (NB),30.336889,-97.719305,1,1,True,5860
Mopac/Nature Center,30.269505,-97.776342,1,1,False,4166
Braker/Research NW Corner,30.400813,-97.74724,1,1,False,3834
3525 12th/E M Franklin,30.277722,-97.694402,1,1,False,1128
Ohlen/Research,30.362927,-97.71902,1,1,False,4734
Broken Spoke Station (SB),30.241007,-97.786179,1,1,True,6358
4609 Springdale/Touchstone,30.289398,-97.68025,1,1,False,4743
3000 Wells Branch/Tandem,30.441493,-97.692608,1,1,False,5277
3431 Martin Luther King/Greenwood,30.283318,-97.698197,1,1,False,880
Lakeline Station Bay I,30.480422,-97.786505,1,1,False,5228
Rutland Rapid Station (NB),30.379497,-97.724857,1,1,True,4757
201 W Carrie Manor/Lexington,30.339694,-97.559124,1,1,False,5776
906 Lamar/Treadwell,30.256342,-97.761433,1,1,False,5635
6210 North Hampton/Haney,30.312836,-97.683749,1,1,False,2397
Chinatown Station (NB),30.379385,-97.687683,1,1,False,4548
University Hills NB (Manor/Northeast),30.308569,-97.67035,1,1,False,1599
3601 Martin Luther King/EM Franklin,30.283699,-97.695712,1,1,False,881
Lamar Square Station (SB),30.254493,-97.762566,1,1,False,2324
3300 Wells Branch/Howard,30.440229,-97.695602,1,1,False,5339
Barbara Jordan NB (Berkman/Barbara Jordan),30.302547,-97.699539,1,1,False,5925
12th/Luna,30.27828,-97.69077,1,1,False,4668
10300 Jollyville/Great Hills,30.396981,-97.750138,1,1,False,6093
10818 Lakeline Mall/Lake Creek,30.474728,-97.795902,1,1,False,5653
6311 North Hampton/Bristol,30.313627,-97.681795,1,1,False,2398
11213 Lamar/Braker,30.38168,-97.686359,1,1,False,3080
1820 Ohlen/Renton,30.361169,-97.723184,1,1,False,5575
Lakeline Station,30.48103,-97.786543,1,1,False,5541
4281 51st/Springdale,30.293984,-97.678299,1,1,False,6296
3815 Martin Luther King/Perez,30.284091,-97.693161,1,1,False,882
1612 38th Half/Cherrywood,30.291761,-97.713782,1,1,False,6285
6699 Manor/Loyola,30.30992,-97.66719,1,1,False,1600
1414 Lamar/Collier/SB,30.252465,-97.764114,1,1,False,722
Brodie Oaks Station (SB),30.236571,-97.792508,1,1,True,2334
Lamar/Caddo,30.385845,-97.684238,1,1,False,4896
9829 Great Hills/Jollyville,30.394037,-97.74835,1,1,False,2732
Springdale Center NB (Manor/Susquehanna),30.312849,-97.665031,1,1,False,1601
3105 51st/Pecan Springs,30.295848,-97.682332,1,1,False,6298
4609 12th/Springdale,30.278604,-97.686295,1,1,False,4667
5304 Berkman/Westmoor,30.306662,-97.697044,1,1,False,6294
11900 Lamar/Little Oak,30.389618,-97.682674,1,1,False,5518
11020 Lakeline Mall/Pecan Park,30.472378,-97.801255,1,1,False,5428
2008 Lamar/Hether,30.249289,-97.767901,1,1,False,2326
1802 38th Half/Basford,30.289979,-97.71002,1,1,False,6287
1201 Webberville/12th,30.278282,-97.684544,1,1,False,1130
9700 North Lake Creek/Lakeline Mall,30.476288,-97.794455,1,1,False,5223
2306 Ohlen/Bowling Green,30.362828,-97.72843,1,1,False,3159
11100 Pecan Park/Lakeline Mall,30.4727,-97.802246,1,1,False,5222
12001 Lamar/Oakbrook,30.393627,-97.681006,1,1,False,5348
Pinnacle Park and Ride,30.23176,-97.881544,1,1,False,5943
Elmont/Pleasant Valley/1,30.239624,-97.721486,1,1,False,1363
2760 51st/Manor,30.298344,-97.687272,1,1,False,6301
UT Research Campus Station (NB),30.388232,-97.727049,1,1,True,5724
1300 Spyglass/Wallingwood,30.261146,-97.786623,1,1,False,4489
Oltorf West Station (SB),30.248028,-97.771756,1,1,False,2328
Berkman/Larkwood,30.31036,-97.69473,1,1,False,1396
1906 38th Half/Airport,30.289159,-97.706708,1,1,False,6290
8118 Burnet/Steck,30.360468,-97.729812,1,1,False,3160
Martin Luther King/Springdale,30.28569,-97.68292,1,1,False,886
1419 Webberville/Fort Branch,30.279744,-97.680966,1,1,False,1132
4705 Heflin/Springdale,30.285183,-97.681314,1,1,False,5636
Spyglass/Barton Skyway,30.258129,-97.787481,1,1,False,2191
6911 Brush Country/One Oak,30.219895,-97.843893,1,1,False,5900
Delco Center NB (Pecan Brook/Springdale),30.317671,-97.659431,1,1,False,1603
2330 Lamar/Goodrich,30.247258,-97.776176,1,1,False,2255
Burnet/Ashdale,30.358333,-97.730386,1,1,False,3060
1404 Fort Branch/Delano,30.278343,-97.680174,1,1,False,5461
Lamar/Yager,30.402463,-97.678967,1,1,False,4699
5030 Tilley/51st,30.301487,-97.692365,1,1,False,6462
Bluebonnet Station (SB),30.246766,-97.777874,1,1,False,5879
1788 Spyglass/Barton Skyway,30.259147,-97.79103,1,1,False,4490
Riverside SB (Pleasant Valley HEB),30.23524,-97.721977,1,1,False,4288
Parmer Rapid  Station (NB),30.40559,-97.678489,1,1,False,5270
6001 Berkman/Briarcliff,30.314786,-97.692049,1,1,False,1398
6703 Brush Country/William Cannon,30.222951,-97.841813,1,1,False,5902
North Lamar Transit Center,30.349326,-97.711685,1,1,True,5859
Lakeline/US 183,30.478414,-97.804675,1,1,False,5881
10001 Capital of Texas/Stonelake,30.390475,-97.738894,1,1,False,3838
LBJ High School NB (Pecan Brook/Rio),30.314586,-97.656099,1,1,False,3655
5507 Jackie Robinson/Delano,30.276475,-97.678406,1,1,False,5911
10701 Burnet/Braker Stadium Rapid (NB),30.391796,-97.721477,1,1,True,4761
6207 Berkman/Glen Valley,30.31646,-97.691029,1,1,False,1399
2007 Pleasant Valley/Riverside,30.233458,-97.724063,1,1,False,6428
