route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,scheduled_trip_id,trip_short_name,wheelchair_accessible,bikes_allowed
1,1-157,2726093_0143,1 William Cannon SB,0,1002-1-157,4,2726093,William Cannon,1,1
1,1-157,2726092_0144,1 William Cannon SB,0,1091-1-157,4,2726092,William Cannon,1,1
1,1-157,2726091_0145,1 William Cannon SB,0,1004-1-157,4,2726091,William Cannon,1,1
1,1-157,2726090_0146,1 William Cannon SB,0,1006-1-157,4,2726090,William Cannon,1,1
1,1-157,2726089_0147,1 William Cannon SB,0,1005-1-157,4,2726089,William Cannon,1,1
1,2-157,2726160_0148,1 William Cannon SB,0,1002-2-157,5,2726160,William Cannon,1,1
1,2-157,2726161_0149,1 William Cannon SB,0,1004-2-157,5,2726161,William Cannon,1,1
1,2-157,2726162_0150,1 William Cannon SB,0,1007-2-157,5,2726162,William Cannon,1,1
1,2-157,2726163_0151,1 William Cannon SB,0,1001-2-157,5,2726163,William Cannon,1,1
1,2-157,2726164_0152,1 William Cannon SB,0,1003-2-157,5,2726164,William Cannon,1,1
1,2-157,2726165_0153,1 William Cannon SB,0,1005-2-157,5,2726165,William Cannon,1,1
1,2-157,2726166_0154,1 William Cannon SB,0,1006-2-157,5,2726166,William Cannon,1,1
1,2-157,2726167_0155,1 William Cannon SB,0,1008-2-157,5,2726167,William Cannon,1,1
1,2-157,2726168_0156,1 William Cannon SB,0,1002-2-157,5,2726168,William Cannon,1,1
1,2-157,2726169_0157,1 William Cannon SB,0,1004-2-157,5,2726169,William Cannon,1,1
1,2-157,2726170_0158,1 William Cannon SB,0,1007-2-157,5,2726170,William Cannon,1,1
1,2-157,2726171_0159,1 William Cannon SB,0,1001-2-157,5,2726171,William Cannon,1,1
1,2-157,2726172_0160,1 William Cannon SB,0,1003-2-157,5,2726172,William Cannon,1,1
1,2-157,2726173_0161,1 William Cannon SB,0,1005-2-157,5,2726173,William Cannon,1,1
1,2-157,2726174_0162,1 William Cannon SB,0,1006-2-157,5,2726174,William Cannon,1,1
1,2-157,2726175_0163,1 William Cannon SB,0,1008-2-157,5,2726175,William Cannon,1,1
1,2-157,2726176_0164,1 William Cannon SB,0,1002-2-157,5,2726176,William Cannon,1,1
1,2-157,2726177_0165,1 William Cannon SB,0,1004-2-157,5,2726177,William Cannon,1,1
1,2-157,2726178_0166,1 William Cannon SB,0,1007-2-157,5,2726178,William Cannon,1,1
1,2-157,2726179_0167,1 William Cannon SB,0,1001-2-157,5,2726179,William Cannon,1,1
