route_stop_id,route_id,direction_id,stop_sequence,trip_headsign,stop_id
3073,383,0,21,383 PAVILION NB,3809
3074,383,0,22,383 PAVILION NB,3810
3075,383,0,23,383 PAVILION NB,3811
3076,383,0,24,383 PAVILION NB,5432
3077,383,0,25,383 PAVILION NB,3812
3078,383,0,26,383 PAVILION NB,2727
3079,490,1,2,490 Muni Center IB,2810
3080,492,0,3,492 Norwood Transit Center NB,5284
3081,492,0,4,492 Norwood Transit Center NB,5970
3082,492,0,5,492 Norwood Transit Center NB,5286
3083,492,0,6,492 Norwood Transit Center NB,5287
3084,492,0,7,492 Norwood Transit Center NB,4708
3085,492,0,8,492 Norwood Transit Center NB,5317
3086,492,0,9,492 Norwood Transit Center NB,3931
3087,214,1,3,214 Lakeline Station EB,4600
3088,214,1,4,214 Lakeline Station EB,4925
3089,214,1,5,214 Lakeline Station EB,2825
3090,214,1,6,214 Lakeline Station EB,2827
3091,490,0,1,490 Lakeside Apartments OB,2810
3092,214,1,7,214 Lakeline Station EB,4927
3093,214,1,8,214 Lakeline Station EB,4928
3094,214,1,9,214 Lakeline Station EB,4926
3095,214,1,10,214 Lakeline Station EB,2829
3096,490,0,2,490 Lakeside Apartments OB,1038
3097,214,1,11,214 Lakeline Station EB,4924
3098,490,0,3,490 Lakeside Apartments OB,5633
3099,214,1,12,214 Lakeline Station EB,2831
3100,214,1,13,214 Lakeline Station EB,2832
3101,214,1,14,214 Lakeline Station EB,5220
3102,490,1,1,490 RBJ Center IB,4288
3103,490,1,2,490 RBJ Center IB,1957
3104,490,1,3,490 RBJ Center IB,6404
3105,214,1,15,214 Lakeline Station EB,5698
3106,550,0,1,550 MCKALLA STATION SB,5542
3107,214,1,16,214 Lakeline Station EB,5654
3108,214,1,17,214 Lakeline Station EB,5654
3109,214,1,18,214 Lakeline Station EB,5805
3110,214,1,19,214 Lakeline Station EB,5228
3111,550,0,2,550 MCKALLA STATION SB,5541
3112,550,0,3,550 MCKALLA STATION SB,5540
3113,550,0,1,550 Kramer Station SB,5541
3114,550,0,4,550 MCKALLA STATION SB,5539
3115,985,1,1,985 Leander/Lakeline Stations NB,1179
3116,550,0,5,550 MCKALLA STATION SB,6519
3117,985,1,2,985 Leander/Lakeline Stations NB,1180
3118,550,1,1,550 McKalla Station NB,5534
3119,985,1,3,985 Leander/Lakeline Stations NB,916
3120,550,1,2,550 McKalla Station NB,5535
3121,985,1,4,985 Leander/Lakeline Stations NB,5092
3122,550,0,2,550 Kramer Station SB,5540
3123,550,1,3,550 McKalla Station NB,5536
3124,985,1,5,985 Leander/Lakeline Stations NB,2738
3125,985,1,6,985 Leander/Lakeline Stations NB,5950
3126,985,1,7,985 Leander/Lakeline Stations NB,2612
3127,985,1,8,985 Leander/Lakeline Stations NB,716
3128,550,0,3,550 Kramer Station SB,5539
3129,550,1,4,550 McKalla Station NB,5537
3130,550,0,4,550 Kramer Station SB,6519
3131,550,1,5,550 McKalla Station NB,5538
3132,550,1,6,550 McKalla Station NB,6519
3133,333,0,1,333 BLUFF SPRINGS WB,6365
3134,985,1,9,985 Leander/Lakeline Stations NB,5231
3135,333,0,2,333 BLUFF SPRINGS WB,5383
3136,333,0,3,333 BLUFF SPRINGS WB,2504
3137,333,0,4,333 BLUFF SPRINGS WB,2505
3138,333,0,5,333 BLUFF SPRINGS WB,5137
3139,333,0,6,333 BLUFF SPRINGS WB,2507
3140,333,0,7,333 BLUFF SPRINGS WB,2508
3141,982,1,1,982 Pavillion Park & Ride NB,6275
3142,333,0,8,333 BLUFF SPRINGS WB,4354
3143,333,0,9,333 BLUFF SPRINGS WB,2511
3144,982,1,2,982 Pavillion Park & Ride NB,2605
3145,333,0,10,333 BLUFF SPRINGS WB,5704
3146,982,1,3,982 Pavillion Park & Ride NB,4007
3147,333,0,11,333 BLUFF SPRINGS WB,555
3148,333,0,12,333 BLUFF SPRINGS WB,556
3149,982,1,4,982 Pavillion Park & Ride NB,590
3150,982,1,5,982 Pavillion Park & Ride NB,593
3151,492,0,1,492 St George Apartments NB,5283
3152,982,1,6,982 Pavillion Park & Ride NB,5940
3153,985,1,10,985 Leander/Lakeline Stations NB,5387
3154,982,1,7,982 Pavillion Park & Ride NB,1042
3155,492,0,2,492 St George Apartments NB,5316
3156,982,1,8,982 Pavillion Park & Ride NB,5864
3157,492,1,1,492 Primrose Apartments SB,3931
3158,492,1,2,492 Primrose Apartments SB,5287
3159,492,0,3,492 St George Apartments NB,5284
3160,492,1,3,492 Primrose Apartments SB,5286
3161,982,1,9,982 Pavillion Park & Ride NB,809
3162,982,1,10,982 Pavillion Park & Ride NB,2088
3163,492,0,4,492 St George Apartments NB,5970
3164,990,0,1,990 Manor/Elgin EB,5944
3165,990,0,2,990 Manor/Elgin EB,2605
3166,990,0,3,990 Manor/Elgin EB,4007
3167,492,1,4,492 Primrose Apartments SB,5970
3168,990,0,4,990 Manor/Elgin EB,590
3169,492,0,5,492 St George Apartments NB,5286
3170,990,0,5,990 Manor/Elgin EB,593
3171,990,0,6,990 Manor/Elgin EB,5940
3172,105,1,1,105 Westgate SB,497
3173,105,1,2,105 Westgate SB,498
3174,982,1,11,982 Pavillion Park & Ride NB,2726
3175,492,0,6,492 St George Apartments NB,5287
3176,982,1,12,982 Pavillion Park & Ride NB,5237
3177,105,1,3,105 Westgate SB,501
3178,982,1,13,982 Pavillion Park & Ride NB,4658
3179,990,0,7,990 Manor/Elgin EB,1042
3180,105,1,4,105 Westgate SB,2738
3181,990,0,8,990 Manor/Elgin EB,5864
3182,105,1,5,105 Westgate SB,5950
3183,142,0,7,142 Parmer NB,864
3184,105,1,6,105 Westgate SB,2612
3185,142,0,8,142 Parmer NB,866
3186,982,1,14,982 Pavillion Park & Ride NB,2727
3187,142,0,9,142 Parmer NB,2768
3188,990,0,9,990 Manor/Elgin EB,605
3189,105,1,7,105 Westgate SB,1655
3190,105,1,8,105 Westgate SB,1718
3191,111,1,1,111 Escarpment SB,1179
3192,105,1,9,105 Westgate SB,4779
3193,111,1,2,111 Escarpment SB,1180
3194,105,1,10,105 Westgate SB,1720
3195,105,1,11,105 Westgate SB,1721
3196,990,0,10,990 Manor/Elgin EB,610
3197,105,1,12,105 Westgate SB,1722
3198,111,1,3,111 Escarpment SB,916
3199,105,1,13,105 Westgate SB,1723
3200,111,1,4,111 Escarpment SB,919
3201,105,1,14,105 Westgate SB,1724
3202,105,1,15,105 Westgate SB,1725
3203,111,1,5,111 Escarpment SB,6499
3204,105,1,16,105 Westgate SB,1726
3205,105,1,17,105 Westgate SB,4209
3206,990,0,11,990 Manor/Elgin EB,2427
3207,111,1,6,111 Escarpment SB,5937
3208,111,1,7,111 Escarpment SB,5938
3209,105,1,18,105 Westgate SB,4208
3210,111,1,8,111 Escarpment SB,2612
3211,105,1,19,105 Westgate SB,1730
3212,105,1,20,105 Westgate SB,1731
3213,105,1,21,105 Westgate SB,1732
3214,111,1,9,111 Escarpment SB,716
3215,105,1,22,105 Westgate SB,1733
3216,105,1,23,105 Westgate SB,1734
3217,105,1,24,105 Westgate SB,1735
3218,105,1,25,105 Westgate SB,1736
3219,105,1,26,105 Westgate SB,1737
3220,105,1,27,105 Westgate SB,5608
3221,105,1,28,105 Westgate SB,6002
3222,105,1,29,105 Westgate SB,1741
3223,935,1,2,935 Tech Ridge NB,1178
3224,105,1,30,105 Westgate SB,1742
3225,105,1,31,105 Westgate SB,1743
3226,935,1,3,935 Tech Ridge NB,1180
3227,105,1,32,105 Westgate SB,1744
3228,105,1,33,105 Westgate SB,1745
3229,105,1,34,105 Westgate SB,1746
3230,105,1,35,105 Westgate SB,1747
3231,142,0,11,142 Parmer NB,3147
3232,105,1,36,105 Westgate SB,1748
3233,105,1,37,105 Westgate SB,4219
3234,935,1,4,935 Tech Ridge NB,916
3235,935,1,5,935 Tech Ridge NB,6499
3236,935,1,6,935 Tech Ridge NB,5937
3237,935,1,7,935 Tech Ridge NB,5938
3238,935,1,8,935 Tech Ridge NB,2612
3239,935,1,9,935 Tech Ridge NB,716
3240,103,0,1,103 Slaughter SB,1178
3241,990,0,12,990 Manor/Elgin EB,5776
3242,103,0,2,103 Slaughter SB,1180
3243,111,1,10,111 Escarpment SB,5903
3244,111,1,11,111 Escarpment SB,5901
3245,111,1,12,111 Escarpment SB,3193
3246,111,1,13,111 Escarpment SB,5491
3247,111,1,14,111 Escarpment SB,4444
3248,111,1,15,111 Escarpment SB,4447
3249,142,0,27,142 Parmer NB,5752
3250,111,1,16,111 Escarpment SB,5899
3251,103,0,3,103 Slaughter SB,916
3252,142,0,28,142 Parmer NB,3036
3253,142,0,29,142 Parmer NB,5705
3254,111,1,17,111 Escarpment SB,5897
3255,142,0,30,142 Parmer NB,5615
3256,980,1,1,980 New Life Park & Ride/Roundrock NB,2079
3257,103,0,4,103 Slaughter SB,919
3258,111,1,18,111 Escarpment SB,5905
3259,111,1,19,111 Escarpment SB,5906
3260,142,0,31,142 Parmer NB,2544
3261,142,0,32,142 Parmer NB,2545
3262,111,1,20,111 Escarpment SB,5890
3263,142,0,33,142 Parmer NB,5732
3264,171,1,1,171 Oak Hill SB,1706
3265,103,0,5,103 Slaughter SB,6499
3266,980,1,2,980 New Life Park & Ride/Roundrock NB,497
3267,111,1,21,111 Escarpment SB,5907
3268,171,1,2,171 Oak Hill SB,2077
3269,980,1,3,980 New Life Park & Ride/Roundrock NB,498
3270,171,1,3,171 Oak Hill SB,2757
3271,103,0,6,103 Slaughter SB,5937
3272,111,1,22,111 Escarpment SB,5910
3273,980,1,4,980 New Life Park & Ride/Roundrock NB,501
3274,103,0,7,103 Slaughter SB,5938
3275,171,1,4,171 Oak Hill SB,1179
3276,142,0,34,142 Parmer NB,4875
3277,171,1,5,171 Oak Hill SB,1180
3278,142,0,35,142 Parmer NB,4877
3279,980,1,5,980 New Life Park & Ride/Roundrock NB,2738
3280,980,1,6,980 New Life Park & Ride/Roundrock NB,5950
3281,980,1,7,980 New Life Park & Ride/Roundrock NB,2612
3282,103,0,8,103 Slaughter SB,5499
3283,142,0,36,142 Parmer NB,5577
3284,980,1,8,980 New Life Park & Ride/Roundrock NB,716
3285,990,0,13,990 Manor/Elgin EB,5696
3286,171,1,6,171 Oak Hill SB,916
3287,103,0,9,103 Slaughter SB,2321
3288,171,1,7,171 Oak Hill SB,919
3289,171,1,8,171 Oak Hill SB,6499
3290,990,0,14,990 Manor/Elgin EB,5777
3291,935,1,10,935 Tech Ridge NB,5274
3292,171,1,9,171 Oak Hill SB,5937
3293,171,1,10,171 Oak Hill SB,5938
3294,171,1,11,171 Oak Hill SB,2612
3295,171,1,12,171 Oak Hill SB,716
3296,103,0,10,103 Slaughter SB,2650
3297,103,0,11,103 Slaughter SB,734
3298,980,1,9,980 New Life Park & Ride/Roundrock NB,6095
3299,980,1,10,980 New Life Park & Ride/Roundrock NB,6406
3300,103,0,12,103 Slaughter SB,742
3301,103,0,13,103 Slaughter SB,743
3302,103,0,14,103 Slaughter SB,744
3303,103,0,15,103 Slaughter SB,745
3304,103,0,16,103 Slaughter SB,3177
3305,135,1,1,135 Airport Blvd SB,5274
3306,135,1,2,135 Airport Blvd SB,4671
3307,103,0,17,103 Slaughter SB,4430
3308,980,1,11,980 New Life Park & Ride/Roundrock NB,6094
3309,103,0,18,103 Slaughter SB,5478
3310,103,0,19,103 Slaughter SB,2652
3311,103,0,20,103 Slaughter SB,2653
3312,103,0,21,103 Slaughter SB,2654
3313,103,0,22,103 Slaughter SB,2656
3314,103,0,23,103 Slaughter SB,2657
3315,103,0,24,103 Slaughter SB,2660
3316,171,1,13,171 Oak Hill SB,2617
3317,103,0,25,103 Slaughter SB,2661
3318,103,0,26,103 Slaughter SB,5750
3319,103,0,27,103 Slaughter SB,2663
3320,103,0,28,103 Slaughter SB,4412
3321,171,1,14,171 Oak Hill SB,5943
3322,171,1,15,171 Oak Hill SB,4473
3323,171,1,16,171 Oak Hill SB,4481
3324,135,1,3,135 Airport Blvd SB,3291
3325,171,1,17,171 Oak Hill SB,2618
3326,171,1,18,171 Oak Hill SB,4462
3327,171,1,19,171 Oak Hill SB,4457
3328,135,1,4,135 Airport Blvd SB,3295
3329,135,1,5,135 Airport Blvd SB,3296
3330,171,1,20,171 Oak Hill SB,4453
3331,135,1,6,135 Airport Blvd SB,3298
3332,135,1,7,135 Airport Blvd SB,3299
3333,171,1,21,171 Oak Hill SB,4448
3334,135,1,8,135 Airport Blvd SB,3300
3335,661,0,4,661 Far West OB,4983
3336,135,1,9,135 Airport Blvd SB,1349
3337,661,0,5,661 Far West OB,1919
3338,483,1,1,483 Downtown NB,4326
3339,483,1,2,483 Downtown NB,5099
3340,483,1,3,483 Downtown NB,6241
3341,481,0,1,481 Rundberg NB,5158
3342,483,0,1,483 Riverside SB,5158
3343,484,0,1,484 South Lamar SB,5158
3344,485,0,1,485 Cameron NB,5158
3345,486,0,1,486 Nuckols Crossing SB,5158
3346,484,0,2,484 South Lamar SB,1966
3347,486,0,2,486 Nuckols Crossing SB,2613
3348,481,0,2,481 Rundberg NB,5965
3349,483,0,2,483 Riverside SB,2613
3350,484,0,3,484 South Lamar SB,5499
3351,483,1,4,483 Downtown NB,4692
3352,481,0,3,481 Rundberg NB,591
3353,483,1,5,483 Downtown NB,3247
3354,485,0,2,485 Cameron NB,924
3355,486,0,3,486 Nuckols Crossing SB,2763
3356,481,0,4,481 Rundberg NB,593
3357,484,0,4,484 South Lamar SB,2321
3358,483,1,6,483 Downtown NB,3248
3359,481,0,5,481 Rundberg NB,5940
3360,486,0,4,486 Nuckols Crossing SB,517
3361,483,1,7,483 Downtown NB,3249
3362,483,0,3,483 Riverside SB,2763
3363,484,0,5,484 South Lamar SB,4082
3364,486,0,5,486 Nuckols Crossing SB,5743
3365,485,0,3,485 Cameron NB,928
3366,483,1,8,483 Downtown NB,950
3367,483,0,4,483 Riverside SB,3846
3368,486,0,6,486 Nuckols Crossing SB,4029
3369,483,0,5,483 Riverside SB,3847
3370,484,0,6,484 South Lamar SB,2322
3371,483,0,6,483 Riverside SB,5023
3372,481,0,6,481 Rundberg NB,1042
3373,485,0,4,485 Cameron NB,929
3374,483,1,9,483 Downtown NB,5728
3375,484,0,7,484 South Lamar SB,4070
3376,486,0,7,486 Nuckols Crossing SB,522
3377,486,0,8,486 Nuckols Crossing SB,524
3378,483,0,7,483 Riverside SB,1186
3379,485,0,5,485 Cameron NB,6461
3380,484,0,8,484 South Lamar SB,5635
3381,483,1,10,483 Downtown NB,1018
3382,481,0,7,481 Rundberg NB,5864
3383,486,0,9,486 Nuckols Crossing SB,4046
3384,483,0,8,483 Riverside SB,1187
3385,484,0,9,484 South Lamar SB,2324
3386,483,0,9,483 Riverside SB,1188
3387,486,0,10,486 Nuckols Crossing SB,526
3388,481,0,8,481 Rundberg NB,5353
3389,485,0,6,485 Cameron NB,5610
3390,484,0,10,484 South Lamar SB,722
3391,483,1,11,483 Downtown NB,1021
3392,486,0,11,486 Nuckols Crossing SB,527
3393,481,0,9,481 Rundberg NB,5634
3394,483,1,12,483 Downtown NB,6367
3395,483,0,10,483 Riverside SB,999
3396,486,0,12,486 Nuckols Crossing SB,5870
3397,485,0,7,485 Cameron NB,934
3398,481,0,10,481 Rundberg NB,603
3399,486,0,13,486 Nuckols Crossing SB,529
3400,483,1,13,483 Downtown NB,6428
3401,484,0,11,484 South Lamar SB,2328
3402,483,0,11,483 Riverside SB,5554
3403,486,0,14,486 Nuckols Crossing SB,4267
3404,481,0,11,481 Rundberg NB,604
3405,485,0,8,485 Cameron NB,935
3406,481,0,12,481 Rundberg NB,605
3407,484,0,12,484 South Lamar SB,2255
3408,483,0,12,483 Riverside SB,1002
3409,486,0,15,486 Nuckols Crossing SB,531
3410,484,0,13,484 South Lamar SB,5879
3411,481,0,13,481 Rundberg NB,606
3412,483,1,15,483 Downtown NB,1356
3413,484,0,14,484 South Lamar SB,2329
3414,486,0,16,486 Nuckols Crossing SB,6356
3415,481,0,14,481 Rundberg NB,607
3416,485,0,9,485 Cameron NB,936
3417,483,0,13,483 Riverside SB,1190
3418,486,0,17,486 Nuckols Crossing SB,543
3419,484,0,15,484 South Lamar SB,728
3420,483,1,16,483 Downtown NB,1358
3421,485,0,10,485 Cameron NB,937
3422,481,0,15,481 Rundberg NB,608
3423,486,0,18,486 Nuckols Crossing SB,5489
3424,483,1,17,483 Downtown NB,1359
3425,483,0,14,483 Riverside SB,1191
3426,484,0,16,484 South Lamar SB,729
3427,485,0,11,485 Cameron NB,938
3428,481,0,16,481 Rundberg NB,609
3429,486,0,19,486 Nuckols Crossing SB,545
3430,484,0,17,484 South Lamar SB,730
3431,486,0,20,486 Nuckols Crossing SB,5363
3432,483,0,15,483 Riverside SB,3535
3433,485,0,12,485 Cameron NB,939
3434,484,0,18,484 South Lamar SB,2650
3435,483,0,16,483 Riverside SB,4296
3436,481,0,17,481 Rundberg NB,610
3437,485,0,13,485 Cameron NB,940
3438,484,0,19,484 South Lamar SB,732
3439,483,1,20,483 Downtown NB,1244
3440,486,0,21,486 Nuckols Crossing SB,5871
3441,485,0,14,485 Cameron NB,942
3442,486,0,22,486 Nuckols Crossing SB,548
3443,484,0,20,484 South Lamar SB,733
3444,484,0,21,484 South Lamar SB,4235
3445,483,1,21,483 Downtown NB,1361
3446,481,0,18,481 Rundberg NB,611
3447,483,0,17,483 Riverside SB,1027
3448,483,1,22,483 Downtown NB,1032
3449,481,0,19,481 Rundberg NB,612
3450,486,0,23,486 Nuckols Crossing SB,4381
3451,483,0,18,483 Riverside SB,1028
3452,484,1,1,484 Downtown NB,4212
3453,484,0,22,484 South Lamar SB,4212
3454,481,0,20,481 Rundberg NB,613
3455,486,0,24,486 Nuckols Crossing SB,550
3456,481,0,21,481 Rundberg NB,614
3457,485,0,15,485 Cameron NB,3259
3458,486,0,25,486 Nuckols Crossing SB,551
3459,483,0,19,483 Riverside SB,6536
3460,481,0,22,481 Rundberg NB,5862
3461,486,0,26,486 Nuckols Crossing SB,552
3462,485,0,16,485 Cameron NB,4581
3463,483,0,20,483 Riverside SB,5774
3464,481,0,23,481 Rundberg NB,617
3465,483,1,24,483 Downtown NB,1034
3466,486,0,27,486 Nuckols Crossing SB,5703
3467,485,0,17,485 Cameron NB,3260
3468,483,0,21,483 Riverside SB,1013
3469,484,1,4,484 Downtown NB,6357
3470,486,0,28,486 Nuckols Crossing SB,5758
3471,481,0,24,481 Rundberg NB,618
3472,485,0,18,485 Cameron NB,3261
3473,486,0,29,486 Nuckols Crossing SB,4348
3474,481,0,25,481 Rundberg NB,5860
3475,483,0,22,483 Riverside SB,1015
3476,483,1,25,483 Downtown NB,1246
3477,485,0,19,485 Cameron NB,3262
3478,481,0,26,481 Rundberg NB,2878
3479,486,0,30,486 Nuckols Crossing SB,4349
3480,481,0,27,481 Rundberg NB,1417
3481,485,0,20,485 Cameron NB,5567
3482,483,0,23,483 Riverside SB,6368
3483,481,0,28,481 Rundberg NB,622
3484,486,0,31,486 Nuckols Crossing SB,4351
3485,483,1,26,483 Downtown NB,4024
3486,483,0,24,483 Riverside SB,3314
3487,485,0,21,485 Cameron NB,3266
3488,486,0,32,486 Nuckols Crossing SB,4948
3489,484,1,9,484 Downtown NB,2260
3490,483,0,25,483 Riverside SB,3315
3491,483,1,27,483 Downtown NB,1249
3492,485,0,22,485 Cameron NB,4191
3493,481,0,29,481 Rundberg NB,5071
3494,486,0,33,486 Nuckols Crossing SB,5398
3495,483,0,26,483 Riverside SB,3316
3496,484,1,10,484 Downtown NB,4072
3497,485,0,23,485 Cameron NB,5617
3498,483,0,27,483 Riverside SB,3317
3499,481,0,30,481 Rundberg NB,3795
3500,485,0,24,485 Cameron NB,6289
3501,483,0,28,483 Riverside SB,3318
3502,483,1,28,483 Downtown NB,2767
3503,484,1,11,484 Downtown NB,776
3504,481,0,31,481 Rundberg NB,3796
3505,485,0,25,485 Cameron NB,6091
3506,484,1,12,484 Downtown NB,777
3507,481,0,32,481 Rundberg NB,3797
3508,481,0,33,481 Rundberg NB,3798
3509,484,1,13,484 Downtown NB,5396
3510,485,0,26,485 Cameron NB,6292
3511,484,1,14,484 Downtown NB,4071
3512,483,1,29,483 Downtown NB,2643
3513,481,0,34,481 Rundberg NB,5070
3514,484,1,15,484 Downtown NB,781
3515,485,0,27,485 Cameron NB,6335
3516,486,1,6,486 Downtown NB,1224
3517,485,0,28,485 Cameron NB,6387
3518,481,0,35,481 Rundberg NB,3127
3519,483,1,30,483 Downtown NB,6314
3520,485,0,29,485 Cameron NB,5932
3521,481,0,36,481 Rundberg NB,3129
3522,483,1,31,483 Downtown NB,5158
3523,485,0,30,485 Cameron NB,5455
3524,481,0,37,481 Rundberg NB,3130
3525,485,0,31,485 Cameron NB,2388
3526,484,1,18,484 Downtown NB,2108
3527,481,0,38,481 Rundberg NB,2581
3528,483,0,29,483 Riverside SB,5098
3529,485,0,32,485 Cameron NB,2389
3530,484,1,19,484 Downtown NB,2110
3531,485,0,33,485 Cameron NB,2390
3532,481,0,39,481 Rundberg NB,2582
3533,484,1,20,484 Downtown NB,2112
3534,485,0,34,485 Cameron NB,4609
3535,481,0,40,481 Rundberg NB,2583
3536,485,0,35,485 Cameron NB,2392
3537,481,0,41,481 Rundberg NB,5445
3538,485,0,36,485 Cameron NB,4592
3539,484,1,21,484 Downtown NB,5158
3540,485,0,37,485 Cameron NB,2870
3541,481,1,2,481 Downtown SB,467
3542,485,0,38,485 Cameron NB,4709
3543,483,0,30,483 Riverside SB,4326
3544,481,1,3,481 Downtown SB,468
3545,485,0,39,485 Cameron NB,4708
3546,481,1,4,481 Downtown SB,6452
3547,485,0,40,485 Cameron NB,2436
3548,481,1,5,481 Downtown SB,5859
3549,485,0,41,485 Cameron NB,4707
3550,481,1,6,481 Downtown SB,472
3551,485,0,42,485 Cameron NB,2439
3552,481,1,7,481 Downtown SB,1296
3553,481,1,8,481 Downtown SB,620
3554,481,1,9,481 Downtown SB,5606
3555,485,0,43,485 Cameron NB,5447
3556,481,1,10,481 Downtown SB,474
3557,481,1,11,481 Downtown SB,475
3558,485,0,44,485 Cameron NB,6419
3559,481,1,12,481 Downtown SB,476
3560,481,1,13,481 Downtown SB,5861
3561,486,1,25,486 Downtown NB,4026
3562,485,1,1,485 Downtown SB,6419
3563,486,1,26,486 Downtown NB,576
3564,485,1,2,485 Downtown SB,5446
3565,486,1,27,486 Downtown NB,577
3566,481,1,17,481 Downtown SB,484
3567,485,1,3,485 Downtown SB,4720
3568,486,1,28,486 Downtown NB,2767
3569,481,1,18,481 Downtown SB,485
3570,485,1,4,485 Downtown SB,2455
3571,481,1,19,481 Downtown SB,486
3572,481,1,20,481 Downtown SB,487
3573,486,1,29,486 Downtown NB,2643
3574,481,1,21,481 Downtown SB,5405
3575,481,1,22,481 Downtown SB,489
3576,485,1,7,485 Downtown SB,2871
3577,481,1,23,481 Downtown SB,490
3578,486,1,30,486 Downtown NB,5158
3579,485,1,8,485 Downtown SB,6431
3580,481,1,24,481 Downtown SB,5357
3581,485,1,9,485 Downtown SB,5782
3582,481,1,25,481 Downtown SB,2003
3583,485,1,10,485 Downtown SB,2306
3584,481,1,26,481 Downtown SB,494
3585,485,1,11,485 Downtown SB,2307
3586,481,1,27,481 Downtown SB,5863
3587,485,1,12,485 Downtown SB,2308
3588,485,1,13,485 Downtown SB,5783
3589,481,1,28,481 Downtown SB,497
3590,481,1,29,481 Downtown SB,498
3591,485,1,14,485 Downtown SB,5613
3592,485,1,15,485 Downtown SB,5683
3593,481,1,30,481 Downtown SB,501
3594,485,1,16,485 Downtown SB,6409
3595,481,1,31,481 Downtown SB,2738
3596,485,1,17,485 Downtown SB,6293
3597,481,1,32,481 Downtown SB,5158
3598,485,1,21,485 Downtown SB,3296
3599,485,1,22,485 Downtown SB,3297
3600,485,1,23,485 Downtown SB,3298
3601,485,1,24,485 Downtown SB,3299
3602,485,1,25,485 Downtown SB,3300
3603,485,1,26,485 Downtown SB,5100
3604,485,1,27,485 Downtown SB,3302
3605,485,1,28,485 Downtown SB,3303
3606,485,1,29,485 Downtown SB,3337
3607,485,1,30,485 Downtown SB,847
3608,485,1,31,485 Downtown SB,848
3609,485,1,32,485 Downtown SB,4181
3610,485,1,33,485 Downtown SB,5119
3611,485,1,34,485 Downtown SB,5120
3612,485,1,35,485 Downtown SB,6460
3613,485,1,36,485 Downtown SB,5949
3614,485,1,37,485 Downtown SB,5158
