stop_id,stop_sequence,trip_headsign,direction_id,route_id,wheelchair_accessible,bikes_allowed,stop_lat,stop_lon,stop_name,is_express
1974,24,4 Mopac WB,0,4,1,1,30.274836,-97.762509,6th/West Lynn,False
6243,25,4 Mopac WB,0,4,1,1,30.275026,-97.764825,504 Campbell/5th,False
3931,1,492 Hancock Center SB,1,492,1,1,30.339404,-97.690619,Walmart Norwood,False
1938,8,491 38th Street SB,0,491,1,1,30.311138,-97.752058,Bull Creek/38th,False
1904,12,491 Northcross NB,1,491,1,1,30.361328,-97.737137,7921 Rockwood/Anderson,False
1957,5,493 Lakeside Apartments IB,1,493,1,1,30.252636,-97.733165,Health Center WB,False
2908,13,491 Northcross NB,1,491,1,1,30.360488,-97.735877,7925 Rockwood/Ashdale,False
6404,6,493 Lakeside Apartments IB,1,493,1,1,30.253346,-97.735557,27 Waller/Flores,False
1997,9,491 38th Street SB,0,491,1,1,30.30713,-97.74927,35th/Crawford,False
5287,2,492 Hancock Center SB,1,492,1,1,30.327914,-97.68894,1443 Coronado Hills/Cameron,False
1850,7,493 Lakeside Apartments IB,1,493,1,1,30.260578,-97.73438,1000 Cesar Chavez/San Marcos,False
1999,10,491 38th Street SB,0,491,1,1,30.305323,-97.74376,38th/Medical Parkway,False
1038,8,493 Lakeside Apartments IB,1,493,1,1,30.26246,-97.74084,400 Cesar Chavez/Trinity,False
5286,3,492 Hancock Center SB,1,492,1,1,30.324373,-97.696676,Camino La Costa/Calidad,False
5633,9,493 Lakeside Apartments IB,1,493,1,1,30.262213,-97.740639,421 Cesar Chavez/Trinity,False
5970,4,492 Hancock Center SB,1,492,1,1,30.319961,-97.704051,Primose,False
5284,5,492 Hancock Center SB,1,492,1,1,30.315894,-97.706435,Capital Plaza,False
5225,1,383 PAVILION NB,0,383,1,1,30.350016,-97.71196,North Lamar Bay 1,False
5071,2,383 PAVILION NB,0,383,1,1,30.350323,-97.713047,Research/Lamar,False
3795,3,383 PAVILION NB,0,383,1,1,30.355308,-97.714862,Research/Jamestown,False
3796,4,383 PAVILION NB,0,383,1,1,30.357316,-97.715514,Research/Clearfield,False
3797,5,383 PAVILION NB,0,383,1,1,30.359988,-97.716313,8523 Research/Fairfield,False
3798,6,383 PAVILION NB,0,383,1,1,30.362273,-97.716941,8601 Research/Ohlen,False
5283,6,492 Hancock Center SB,1,492,1,1,30.300218,-97.720574,Hancock Center,False
3799,7,383 PAVILION NB,0,383,1,1,30.368858,-97.718513,Research/Northgate,False
2810,1,490 Riverside/Pleasant Valley OB,0,490,1,1,30.259425,-97.728034,East Austin Multi-Center,False
4753,8,383 PAVILION NB,0,383,1,1,30.374709,-97.725908,9101 Burnet/Research,False
1038,2,490 Riverside/Pleasant Valley OB,0,490,1,1,30.26246,-97.74084,400 Cesar Chavez/Trinity,False
4757,9,383 PAVILION NB,0,383,1,1,30.379497,-97.724857,Rutland Rapid Station (NB),False
6427,10,383 PAVILION NB,0,383,1,1,30.385221,-97.723575,10099 Burnet/Mc Hale,False
5633,3,490 Riverside/Pleasant Valley OB,0,490,1,1,30.262213,-97.740639,421 Cesar Chavez/Trinity,False
6456,11,383 PAVILION NB,0,383,1,1,30.388634,-97.72256,10403 Burnet/Bright Verde,False
2812,4,490 Riverside/Pleasant Valley OB,0,490,1,1,30.259919,-97.732856,1117 Cesar Chavez/Waller,False
4682,12,383 PAVILION NB,0,383,1,1,30.391483,-97.722548,Braker/Burnet Stadium Rapid NW Corner (SB),False
3014,13,383 PAVILION NB,0,383,1,1,30.392667,-97.725958,Braker/IBM,False
5916,14,383 PAVILION NB,0,383,1,1,30.391198,-97.739283,10001 Stonelake/Capital of Texas,False
4288,5,490 Riverside/Pleasant Valley OB,0,490,1,1,30.23524,-97.721977,Riverside SB (Pleasant Valley HEB),False
3016,15,383 PAVILION NB,0,383,1,1,30.393703,-97.743884,10050 Great Hills/Research,False
5283,1,492 Norwood Transit Center NB,0,492,1,1,30.300218,-97.720574,Hancock Center,False
2726,16,383 PAVILION NB,0,383,1,1,30.394273,-97.748666,9828 Great Hills/Research,False
3804,17,383 PAVILION NB,0,383,1,1,30.395978,-97.749877,10201 Jollyville/Great Hills,False
4288,1,490 Muni Center IB,1,490,1,1,30.23524,-97.721977,Riverside SB (Pleasant Valley HEB),False
3806,18,383 PAVILION NB,0,383,1,1,30.400576,-97.748014,4815 Braker/Jollyville,False
4688,19,383 PAVILION NB,0,383,1,1,30.401655,-97.745247,Research/Hamilton,False
5316,2,492 Norwood Transit Center NB,0,492,1,1,30.295825,-97.717787,Fiesta (3909 S IH35/38th Half),False
5290,20,383 PAVILION NB,0,383,1,1,30.404485,-97.744959,Research/Seton Center,False
3809,21,383 PAVILION NB,0,383,1,1,30.408812,-97.744632,11215 Research/Balcones Woods,False
3810,22,383 PAVILION NB,0,383,1,1,30.412532,-97.745139,11411 Research/Windriver Apts,False
3811,23,383 PAVILION NB,0,383,1,1,30.417953,-97.746152,11689 Research/Duval,False
5432,24,383 PAVILION NB,0,383,1,1,30.425929,-97.75164,Research/Riata Trace,False
3812,25,383 PAVILION NB,0,383,1,1,30.42702,-97.75387,Research/Riata Apts,False
2727,26,383 PAVILION NB,0,383,1,1,30.426817,-97.757476,Pavilion Park and Ride,False
2810,2,490 Muni Center IB,1,490,1,1,30.259425,-97.728034,East Austin Multi-Center,False
5284,3,492 Norwood Transit Center NB,0,492,1,1,30.315894,-97.706435,Capital Plaza,False
5970,4,492 Norwood Transit Center NB,0,492,1,1,30.319961,-97.704051,Primose,False
5286,5,492 Norwood Transit Center NB,0,492,1,1,30.324373,-97.696676,Camino La Costa/Calidad,False
5287,6,492 Norwood Transit Center NB,0,492,1,1,30.327914,-97.68894,1443 Coronado Hills/Cameron,False
4708,7,492 Norwood Transit Center NB,0,492,1,1,30.329295,-97.690041,7401 Cameron/Coronado Hills,False
5317,8,492 Norwood Transit Center NB,0,492,1,1,30.334092,-97.688306,Anderson/Cameron,False
3931,9,492 Norwood Transit Center NB,0,492,1,1,30.339404,-97.690619,Walmart Norwood,False
4600,3,214 Lakeline Station EB,1,214,1,1,30.474202,-97.973709,1st/Bronco,False
4925,4,214 Lakeline Station EB,1,214,1,1,30.479306,-97.974374,Bronco/Dodge Trace,False
2825,5,214 Lakeline Station EB,1,214,1,1,30.48075,-97.978271,8032 Bar K Ranch (Lago Vista HS),False
2827,6,214 Lakeline Station EB,1,214,1,1,30.47157,-97.9911,Crossbow/Paseo de Vaca,False
2810,1,490 Lakeside Apartments OB,0,490,1,1,30.259425,-97.728034,East Austin Multi-Center,False
4927,7,214 Lakeline Station EB,1,214,1,1,30.46992,-97.98794,21459 Coyote/Camstock Cove,False
4928,8,214 Lakeline Station EB,1,214,1,1,30.4726,-97.98673,21475 Coyote/Camstock Cove,False
4926,9,214 Lakeline Station EB,1,214,1,1,30.474413,-97.989681,Bar K Ranch/Coyote,False
2829,10,214 Lakeline Station EB,1,214,1,1,30.480668,-97.978167,8033 Bar K Ranch (Lago Vista HS),False
1038,2,490 Lakeside Apartments OB,0,490,1,1,30.26246,-97.74084,400 Cesar Chavez/Trinity,False
4924,11,214 Lakeline Station EB,1,214,1,1,30.47447,-97.97358,Bronco/1st,False
5633,3,490 Lakeside Apartments OB,0,490,1,1,30.262213,-97.740639,421 Cesar Chavez/Trinity,False
2831,12,214 Lakeline Station EB,1,214,1,1,30.492835,-97.92283,Park/Crestview Jonestown,False
2832,13,214 Lakeline Station EB,1,214,1,1,30.502724,-97.914549,Bee Street/Main Street,False
5220,14,214 Lakeline Station EB,1,214,1,1,30.505705,-97.912343,Evergreen/Pecan,False
4288,1,490 RBJ Center IB,1,490,1,1,30.23524,-97.721977,Riverside SB (Pleasant Valley HEB),False
1957,2,490 RBJ Center IB,1,490,1,1,30.252636,-97.733165,Health Center WB,False
6404,3,490 RBJ Center IB,1,490,1,1,30.253346,-97.735557,27 Waller/Flores,False
5698,15,214 Lakeline Station EB,1,214,1,1,30.479477,-97.834422,ACC Cypress Creek,False
5542,1,550 MCKALLA STATION SB,0,550,1,1,30.586401,-97.855735,Leander Station,False
5881,16,214 Lakeline Station EB,1,214,1,1,30.478414,-97.804675,Lakeline/US 183,False
5654,17,214 Lakeline Station EB,1,214,1,1,30.480007,-97.800186,Lakeline/US 183,False
5805,18,214 Lakeline Station EB,1,214,1,1,30.479846,-97.79749,11101 Lakeline/North Lake Creek,False
5228,19,214 Lakeline Station EB,1,214,1,1,30.480422,-97.786505,Lakeline Station Bay I,False
5541,2,550 MCKALLA STATION SB,0,550,1,1,30.48103,-97.786543,Lakeline Station,False
5540,3,550 MCKALLA STATION SB,0,550,1,1,30.43999,-97.701734,Howard Station,False
5541,1,550 Kramer Station SB,0,550,1,1,30.48103,-97.786543,Lakeline Station,False
5539,4,550 MCKALLA STATION SB,0,550,1,1,30.392786,-97.7164,Kramer Station,False
1179,1,985 Leander/Lakeline Stations NB,1,985,1,1,30.285506,-97.733782,UT Stadium SB (San Jacinto/23rd),False
6519,5,550 MCKALLA STATION SB,0,550,1,1,30.387973,-97.717549,McKalla Station,False
1180,2,985 Leander/Lakeline Stations NB,1,985,1,1,30.283014,-97.7341,2098 SAN JACINTO/21ST,False
5534,1,550 McKalla Station NB,1,550,1,1,30.264843,-97.738448,Downtown Station,False
916,3,985 Leander/Lakeline Stations NB,1,985,1,1,30.277723,-97.736643,Medical School SB (San Jacinto/17th),False
5535,2,550 McKalla Station NB,1,550,1,1,30.262242,-97.727578,Plaza Saltillo Station,False
5092,4,985 Leander/Lakeline Stations NB,1,985,1,1,30.276851,-97.738575,116 15th/Brazos,False
5540,2,550 Kramer Station SB,0,550,1,1,30.43999,-97.701734,Howard Station,False
5536,3,550 McKalla Station NB,1,550,1,1,30.279818,-97.709031,M L King Jr Station,False
2738,5,985 Leander/Lakeline Stations NB,1,985,1,1,30.275022,-97.744169,Capitol Station (SB),False
5950,6,985 Leander/Lakeline Stations NB,1,985,1,1,30.271503,-97.745478,812 Guadalupe/8th,False
2612,7,985 Leander/Lakeline Stations NB,1,985,1,1,30.268253,-97.74669,500 Guadalupe/5th,False
716,8,985 Leander/Lakeline Stations NB,1,985,1,1,30.265741,-97.752406,800 Cesar Chavez/West,False
5539,3,550 Kramer Station SB,0,550,1,1,30.392786,-97.7164,Kramer Station,False
5537,4,550 McKalla Station NB,1,550,1,1,30.328601,-97.716203,Highland Station,False
6519,4,550 Kramer Station SB,0,550,1,1,30.387973,-97.717549,McKalla Station,False
5538,5,550 McKalla Station NB,1,550,1,1,30.338559,-97.719691,Crestview Station,False
6519,6,550 McKalla Station NB,1,550,1,1,30.387973,-97.717549,McKalla Station,False
6365,1,333 BLUFF SPRINGS WB,0,333,1,1,30.1722,-97.752393,5109 Quicksilver/Pleasant Valley,False
5231,9,985 Leander/Lakeline Stations NB,1,985,1,1,30.480899,-97.786969,Lakeline Station Bay F,False
5383,2,333 BLUFF SPRINGS WB,0,333,1,1,30.180326,-97.748355,5100 William Cannon/Pleasant Valley,False
2504,3,333 BLUFF SPRINGS WB,0,333,1,1,30.180618,-97.750504,6608 Meadow Lake/William Cannon,False
2505,4,333 BLUFF SPRINGS WB,0,333,1,1,30.179147,-97.753231,6806 Meadow Lake/Bucks Run,False
5137,5,333 BLUFF SPRINGS WB,0,333,1,1,30.178193,-97.754961,Meadow Lake/Glade Line,False
2507,6,333 BLUFF SPRINGS WB,0,333,1,1,30.179722,-97.758433,4412 Blue Meadow/Deep Circle,False
2508,7,333 BLUFF SPRINGS WB,0,333,1,1,30.1804,-97.761152,2418 Blue Meadow/Bitteroot,False
6275,1,982 Pavillion Park & Ride NB,1,982,1,1,30.267105,-97.749241,321 Nueces/3rd,False
4354,8,333 BLUFF SPRINGS WB,0,333,1,1,30.18173,-97.764323,2114 Blue Meadow/Blue Dawn,False
2511,9,333 BLUFF SPRINGS WB,0,333,1,1,30.183658,-97.768765,1900 Blue Meadow/Bluff Springs,False
2605,2,982 Pavillion Park & Ride NB,1,982,1,1,30.268613,-97.745114,517 Lavaca/6th,False
5704,10,333 BLUFF SPRINGS WB,0,333,1,1,30.187849,-97.767957,6625 Bluff Springs/William Cannon,False
4007,3,982 Pavillion Park & Ride NB,1,982,1,1,30.271378,-97.744115,Lavaca/9th,False
555,11,333 BLUFF SPRINGS WB,0,333,1,1,30.191773,-97.774139,412 William Cannon/North Bluff,False
556,12,333 BLUFF SPRINGS WB,0,333,1,1,30.192971,-97.777955,110 William Cannon/Circle S,False
590,4,982 Pavillion Park & Ride NB,1,982,1,1,30.274408,-97.742995,Lavaca/12th,False
593,5,982 Pavillion Park & Ride NB,1,982,1,1,30.277383,-97.741894,Lavaca/15th,False
5283,1,492 St George Apartments NB,0,492,1,1,30.300218,-97.720574,Hancock Center,False
5940,6,982 Pavillion Park & Ride NB,1,982,1,1,30.278834,-97.741358,1609 Lavaca/17th (Midblock),False
5387,10,985 Leander/Lakeline Stations NB,1,985,1,1,30.586407,-97.855296,Leander Station Bay D,False
1042,7,982 Pavillion Park & Ride NB,1,982,1,1,30.285754,-97.74162,2231 Guadalupe/West Mall UT,False
5316,2,492 St George Apartments NB,0,492,1,1,30.295825,-97.717787,Fiesta (3909 S IH35/38th Half),False
5864,8,982 Pavillion Park & Ride NB,1,982,1,1,30.29024,-97.74125,UT Dean Keeton Station (NB),False
3931,1,492 Primrose Apartments SB,1,492,1,1,30.339404,-97.690619,Walmart Norwood,False
5287,2,492 Primrose Apartments SB,1,492,1,1,30.327914,-97.68894,1443 Coronado Hills/Cameron,False
5284,3,492 St George Apartments NB,0,492,1,1,30.315894,-97.706435,Capital Plaza,False
5286,3,492 Primrose Apartments SB,1,492,1,1,30.324373,-97.696676,Camino La Costa/Calidad,False
809,9,982 Pavillion Park & Ride NB,1,982,1,1,30.305686,-97.743879,38th/Medical Pkwy,False
2088,10,982 Pavillion Park & Ride NB,1,982,1,1,30.308198,-97.752801,35th/Lawton,False
5970,4,492 St George Apartments NB,0,492,1,1,30.319961,-97.704051,Primose,False
5944,1,990 Manor/Elgin EB,0,990,1,1,30.265792,-97.746213,Lavaca/3rd,False
2605,2,990 Manor/Elgin EB,0,990,1,1,30.268613,-97.745114,517 Lavaca/6th,False
4007,3,990 Manor/Elgin EB,0,990,1,1,30.271378,-97.744115,Lavaca/9th,False
5970,4,492 Primrose Apartments SB,1,492,1,1,30.319961,-97.704051,Primose,False
590,4,990 Manor/Elgin EB,0,990,1,1,30.274408,-97.742995,Lavaca/12th,False
5286,5,492 St George Apartments NB,0,492,1,1,30.324373,-97.696676,Camino La Costa/Calidad,False
593,5,990 Manor/Elgin EB,0,990,1,1,30.277383,-97.741894,Lavaca/15th,False
5940,6,990 Manor/Elgin EB,0,990,1,1,30.278834,-97.741358,1609 Lavaca/17th (Midblock),False
497,1,105 Westgate SB,1,105,1,1,30.286231,-97.741771,UT West Mall Station (SB),False
498,2,105 Westgate SB,1,105,1,1,30.283384,-97.742081,Guadalupe/W. 21st Street,False
2726,11,982 Pavillion Park & Ride NB,1,982,1,1,30.394273,-97.748666,9828 Great Hills/Research,False
5287,6,492 St George Apartments NB,0,492,1,1,30.327914,-97.68894,1443 Coronado Hills/Cameron,False
5237,12,982 Pavillion Park & Ride NB,1,982,1,1,30.400546,-97.748813,10727 Jollyville/Braker,False
501,3,105 Westgate SB,1,105,1,1,30.278962,-97.742708,Guadalupe/16th Street,False
4658,13,982 Pavillion Park & Ride NB,1,982,1,1,30.407651,-97.747776,Jollyville/Balcones Woods,False
1042,7,990 Manor/Elgin EB,0,990,1,1,30.285754,-97.74162,2231 Guadalupe/West Mall UT,False
2738,4,105 Westgate SB,1,105,1,1,30.275022,-97.744169,Capitol Station (SB),False
5864,8,990 Manor/Elgin EB,0,990,1,1,30.29024,-97.74125,UT Dean Keeton Station (NB),False
5950,5,105 Westgate SB,1,105,1,1,30.271503,-97.745478,812 Guadalupe/8th,False
864,7,142 Parmer NB,0,142,1,1,30.272709,-97.73715,Trinity/12th,False
2612,6,105 Westgate SB,1,105,1,1,30.268253,-97.74669,500 Guadalupe/5th,False
866,8,142 Parmer NB,0,142,1,1,30.27751,-97.735397,Medical School NB (Trinity/17th),False
2727,14,982 Pavillion Park & Ride NB,1,982,1,1,30.426817,-97.757476,Pavilion Park and Ride,False
2768,9,142 Parmer NB,0,142,1,1,30.279262,-97.733535,M L King/Trinity (Midblock),False
605,9,990 Manor/Elgin EB,0,990,1,1,30.302541,-97.738161,Guadalupe/38th,False
1655,7,105 Westgate SB,1,105,1,1,30.259308,-97.749759,400 S 1st/Riverside,False
1718,8,105 Westgate SB,1,105,1,1,30.258711,-97.750773,604 Barton Springs/1st,False
1179,1,111 Escarpment SB,1,111,1,1,30.285506,-97.733782,UT Stadium SB (San Jacinto/23rd),False
4779,9,105 Westgate SB,1,105,1,1,30.259115,-97.753844,510 Bouldin/Barton Springs,False
1180,2,111 Escarpment SB,1,111,1,1,30.283014,-97.7341,2098 SAN JACINTO/21ST,False
1720,10,105 Westgate SB,1,105,1,1,30.257211,-97.755057,710 Bouldin/Retama,False
1721,11,105 Westgate SB,1,105,1,1,30.254698,-97.756428,1006 Bouldin/Columbus,False
610,10,990 Manor/Elgin EB,0,990,1,1,30.314796,-97.732266,Triangle Station (NB),False
1722,12,105 Westgate SB,1,105,1,1,30.252323,-97.757885,1316 Bouldin/Elizabeth,False
916,3,111 Escarpment SB,1,111,1,1,30.277723,-97.736643,Medical School SB (San Jacinto/17th),False
1723,13,105 Westgate SB,1,105,1,1,30.250809,-97.758737,1514 Bouldin/Monroe,False
919,4,111 Escarpment SB,1,111,1,1,30.275451,-97.737526,San Jacinto/14th,False
1724,14,105 Westgate SB,1,105,1,1,30.24878,-97.759825,Bouldin/Annie,False
1725,15,105 Westgate SB,1,105,1,1,30.249232,-97.761383,Annie/5th,False
6499,5,111 Escarpment SB,1,111,1,1,30.272244,-97.738709,Capitol/Waterloo SB (San Jacinto/11th),False
1726,16,105 Westgate SB,1,105,1,1,30.248451,-97.762069,1816 S 5th/Mary,False
4209,17,105 Westgate SB,1,105,1,1,30.246802,-97.763104,2006 S 5th/Brodie,False
2427,11,990 Manor/Elgin EB,0,990,1,1,30.323488,-97.724021,Koenig/Guadalupe SW Corner,False
5937,6,111 Escarpment SB,1,111,1,1,30.269914,-97.741869,104 8th/Congress,False
5938,7,111 Escarpment SB,1,111,1,1,30.270613,-97.744215,216 8th/Lavaca,False
4208,18,105 Westgate SB,1,105,1,1,30.243364,-97.764598,2406 S 5th/Oltorf,False
2612,8,111 Escarpment SB,1,111,1,1,30.268253,-97.74669,500 Guadalupe/5th,False
1730,19,105 Westgate SB,1,105,1,1,30.239991,-97.766028,5th/Cumberland,False
1731,20,105 Westgate SB,1,105,1,1,30.240685,-97.767903,1010 Cumberland/5th,False
1732,21,105 Westgate SB,1,105,1,1,30.240225,-97.769008,2714 Raywood/Locke,False
716,9,111 Escarpment SB,1,111,1,1,30.265741,-97.752406,800 Cesar Chavez/West,False
1733,22,105 Westgate SB,1,105,1,1,30.238767,-97.769729,2866 Raywood/Weathers,False
1734,23,105 Westgate SB,1,105,1,1,30.235922,-97.769523,1003 Barton Skyway/Garden Villa,False
1735,24,105 Westgate SB,1,105,1,1,30.234267,-97.771044,3400 Garden Villa/Cardinal,False
1736,25,105 Westgate SB,1,105,1,1,30.231869,-97.772554,Garden Villa/South Center NW Corner,False
1737,26,105 Westgate SB,1,105,1,1,30.229371,-97.774161,Garden Villa/Banister,False
5608,27,105 Westgate SB,1,105,1,1,30.229794,-97.778143,4005 Banister/Summer Oaks,False
6002,28,105 Westgate SB,1,105,1,1,30.228317,-97.77908,4104 Banister/Morgan,False
1741,29,105 Westgate SB,1,105,1,1,30.225327,-97.781084,4402 Banister/Casey,False
1178,2,935 Tech Ridge NB,1,935,1,1,30.28671,-97.733652,2324 San Jacinto/24th,False
1742,30,105 Westgate SB,1,105,1,1,30.224112,-97.783447,Redd/Gillis,False
1743,31,105 Westgate SB,1,105,1,1,30.225828,-97.78604,Redd/Clawson,False
1180,3,935 Tech Ridge NB,1,935,1,1,30.283014,-97.7341,2098 SAN JACINTO/21ST,False
1744,32,105 Westgate SB,1,105,1,1,30.228227,-97.789189,1918 Redd/Menchaca,False
1745,33,105 Westgate SB,1,105,1,1,30.22897,-97.79075,Redd/Cactus,False
1746,34,105 Westgate SB,1,105,1,1,30.230411,-97.793637,2222 Western Trails/Pack Saddle,False
1747,35,105 Westgate SB,1,105,1,1,30.229929,-97.796179,2422 Western Trails/Roundup,False
3147,11,142 Parmer NB,0,142,1,1,30.361759,-97.694423,400 Rundberg/Slayton,False
1748,36,105 Westgate SB,1,105,1,1,30.229619,-97.798883,2559 WESTERN TRAILS/Sagebrush,False
4219,37,105 Westgate SB,1,105,1,1,30.229104,-97.8005,2700 Western Trails/Sagebrush,False
916,4,935 Tech Ridge NB,1,935,1,1,30.277723,-97.736643,Medical School SB (San Jacinto/17th),False
6499,5,935 Tech Ridge NB,1,935,1,1,30.272244,-97.738709,Capitol/Waterloo SB (San Jacinto/11th),False
5937,6,935 Tech Ridge NB,1,935,1,1,30.269914,-97.741869,104 8th/Congress,False
5938,7,935 Tech Ridge NB,1,935,1,1,30.270613,-97.744215,216 8th/Lavaca,False
2612,8,935 Tech Ridge NB,1,935,1,1,30.268253,-97.74669,500 Guadalupe/5th,False
716,9,935 Tech Ridge NB,1,935,1,1,30.265741,-97.752406,800 Cesar Chavez/West,False
1178,1,103 Slaughter SB,0,103,1,1,30.28671,-97.733652,2324 San Jacinto/24th,False
5776,12,990 Manor/Elgin EB,0,990,1,1,30.339694,-97.559124,201 W Carrie Manor/Lexington,False
1180,2,103 Slaughter SB,0,103,1,1,30.283014,-97.7341,2098 SAN JACINTO/21ST,False
5903,10,111 Escarpment SB,1,111,1,1,30.222867,-97.842115,6704 Brush Country/William Cannon,False
5901,11,111 Escarpment SB,1,111,1,1,30.219297,-97.844402,6914 Brush Country/One Oak (Church),False
3193,12,111 Escarpment SB,1,111,1,1,30.217449,-97.846951,Convict Hill/Brush Country,False
5491,13,111 Escarpment SB,1,111,1,1,30.217489,-97.849946,4800 Convict Hill/Brush Country,False
4444,14,111 Escarpment SB,1,111,1,1,30.217987,-97.852494,4922 Convict Hill/Flaming Oak,False
4447,15,111 Escarpment SB,1,111,1,1,30.219087,-97.854773,Convict Hill/Woodcreek,False
5752,27,142 Parmer NB,0,142,1,1,30.395748,-97.705714,11609 Metric/Gold Wing,False
5899,16,111 Escarpment SB,1,111,1,1,30.219825,-97.858349,7406 Beckett/Ponoma,False
916,3,103 Slaughter SB,0,103,1,1,30.277723,-97.736643,Medical School SB (San Jacinto/17th),False
3036,28,142 Parmer NB,0,142,1,1,30.399286,-97.703643,Metric/Sunhillow,False
5705,29,142 Parmer NB,0,142,1,1,30.40113,-97.702464,11928 Metric/Sunhillow,False
5897,17,111 Escarpment SB,1,111,1,1,30.213994,-97.864006,8100 Beckett at Dick Nichols Park,False
5615,30,142 Parmer NB,0,142,1,1,30.403381,-97.699617,12029 Metric/Bittern,False
2079,1,980 New Life Park & Ride/Roundrock NB,1,980,1,1,30.289536,-97.737134,Dean Keeton/Speedway NE Corner,False
919,4,103 Slaughter SB,0,103,1,1,30.275451,-97.737526,San Jacinto/14th,False
5905,18,111 Escarpment SB,1,111,1,1,30.208176,-97.869316,Beckett/Davis,False
5906,19,111 Escarpment SB,1,111,1,1,30.204359,-97.870832,Beckett/La Cresada,False
2544,31,142 Parmer NB,0,142,1,1,30.408111,-97.696895,12195 Metric/Cedar Bend,False
2545,32,142 Parmer NB,0,142,1,1,30.411106,-97.695672,12301 Lamplight Village/Metric,False
5890,20,111 Escarpment SB,1,111,1,1,30.200512,-97.876375,5796 Slaughter/Escarpment,False
5732,33,142 Parmer NB,0,142,1,1,30.413849,-97.696742,12425 Lamplight Village/Parmer,False
1706,1,171 Oak Hill SB,1,171,1,1,30.290572,-97.727389,3100 Red River/32nd,False
6499,5,103 Slaughter SB,0,103,1,1,30.272244,-97.738709,Capitol/Waterloo SB (San Jacinto/11th),False
497,2,980 New Life Park & Ride/Roundrock NB,1,980,1,1,30.286231,-97.741771,UT West Mall Station (SB),False
5907,21,111 Escarpment SB,1,111,1,1,30.193886,-97.885556,10404 Escarpment/La Crosse,False
2077,2,171 Oak Hill SB,1,171,1,1,30.287579,-97.727345,920 Dean Keeton/Red River,False
498,3,980 New Life Park & Ride/Roundrock NB,1,980,1,1,30.283384,-97.742081,Guadalupe/W. 21st Street,False
2757,3,171 Oak Hill SB,1,171,1,1,30.289184,-97.730013,810 Dean Keeton/Hampton,False
5937,6,103 Slaughter SB,0,103,1,1,30.269914,-97.741869,104 8th/Congress,False
5910,22,111 Escarpment SB,1,111,1,1,30.185994,-97.89469,11148 Escarpment/South Bay,False
501,4,980 New Life Park & Ride/Roundrock NB,1,980,1,1,30.278962,-97.742708,Guadalupe/16th Street,False
5938,7,103 Slaughter SB,0,103,1,1,30.270613,-97.744215,216 8th/Lavaca,False
1179,4,171 Oak Hill SB,1,171,1,1,30.285506,-97.733782,UT Stadium SB (San Jacinto/23rd),False
4875,34,142 Parmer NB,0,142,1,1,30.421212,-97.71596,12400 Amherst/Adelphi,False
1180,5,171 Oak Hill SB,1,171,1,1,30.283014,-97.7341,2098 SAN JACINTO/21ST,False
4877,35,142 Parmer NB,0,142,1,1,30.417718,-97.718153,12200 Amherst/Mosley,False
2738,5,980 New Life Park & Ride/Roundrock NB,1,980,1,1,30.275022,-97.744169,Capitol Station (SB),False
5950,6,980 New Life Park & Ride/Roundrock NB,1,980,1,1,30.271503,-97.745478,812 Guadalupe/8th,False
2612,7,980 New Life Park & Ride/Roundrock NB,1,980,1,1,30.268253,-97.74669,500 Guadalupe/5th,False
5499,8,103 Slaughter SB,0,103,1,1,30.270316,-97.75049,714 6th/West,False
5577,36,142 Parmer NB,0,142,1,1,30.413599,-97.720831,12016 Amherst/Eton,False
716,8,980 New Life Park & Ride/Roundrock NB,1,980,1,1,30.265741,-97.752406,800 Cesar Chavez/West,False
5696,13,990 Manor/Elgin EB,0,990,1,1,30.357315,-97.382054,SH 95/Main,False
916,6,171 Oak Hill SB,1,171,1,1,30.277723,-97.736643,Medical School SB (San Jacinto/17th),False
2321,9,103 Slaughter SB,0,103,1,1,30.270539,-97.754587,500 Lamar/5th,False
919,7,171 Oak Hill SB,1,171,1,1,30.275451,-97.737526,San Jacinto/14th,False
6499,8,171 Oak Hill SB,1,171,1,1,30.272244,-97.738709,Capitol/Waterloo SB (San Jacinto/11th),False
5777,14,990 Manor/Elgin EB,0,990,1,1,30.34649,-97.371679,Central/Avenue C,False
5274,10,935 Tech Ridge NB,1,935,1,1,30.41844,-97.668279,Tech Ridge Bay B,False
5937,9,171 Oak Hill SB,1,171,1,1,30.269914,-97.741869,104 8th/Congress,False
5938,10,171 Oak Hill SB,1,171,1,1,30.270613,-97.744215,216 8th/Lavaca,False
2612,11,171 Oak Hill SB,1,171,1,1,30.268253,-97.74669,500 Guadalupe/5th,False
716,12,171 Oak Hill SB,1,171,1,1,30.265741,-97.752406,800 Cesar Chavez/West,False
2650,10,103 Slaughter SB,0,103,1,1,30.235223,-97.784979,3608 Menchaca/Valley View,False
734,11,103 Slaughter SB,0,103,1,1,30.228464,-97.78938,4430 Menchaca/Redd,False
6095,9,980 New Life Park & Ride/Roundrock NB,1,980,1,1,30.435217,-97.697402,New Life Park and Ride,False
6406,10,980 New Life Park & Ride/Roundrock NB,1,980,1,1,30.440473,-97.701695,Howard Station Bay B,False
742,12,103 Slaughter SB,0,103,1,1,30.214391,-97.799519,5720 Menchaca/Whitestone,False
743,13,103 Slaughter SB,0,103,1,1,30.210671,-97.803629,6212 Menchaca/Berkett,False
